origin,uniquecarrier,arrivaldelay,dest
SAN,HA,,LAX
SAN,MQ,-0.977079717,LAX
SAN,NW,2.732512315,LAX
SAN,OO,1.685255807,LAX
SAN,PA (1),8.519438878,LAX
SAN,PI,4.402185792,LAX
SAN,PS,2.207594937,LAX
SAN,TW,7.46167479,LAX
SAN,UA,7.66520675,LAX
SAN,US,7.196562935,LAX
SAN,XE,-3.472222222,LAX
SAN,AA,12,LGB
SAN,TW,6.466101695,LGB
SAN,AQ,2.333333333,LIH
SAN,AA,,MCI
SAN,EA,6.482352941,MCI
SAN,US,2.648128342,MCI
SAN,WN,0.597092164,MCI
SAN,FL,10.65306122,MCO
SAN,WN,-2.215814166,MDW
SAN,NW,-2.963431786,MEM
SAN,AA,-8.275132275,MIA
SAN,CO,-14,MKE
SAN,FL,13.89622642,MKE
SAN,XE,4.343300111,MRY
SAN,NW,2.105531612,MSP
SAN,WN,-6.343592965,MSY
SAN,AA,6.680555556,OAK
SAN,PS,4.582089552,OAK
SAN,US,6.315725066,OAK
SAN,WN,5.436078669,OAK
SAN,AQ,-5.994002999,OGG
SAN,DL,15,OGG
SAN,HA,4.624591948,OGG
SAN,XE,6.151515152,OKC
SAN,XE,10.25984252,OMA
SAN,AA,20,ONT
SAN,AS,2.001333333,ONT
SAN,DL,5.973421927,ONT
SAN,OO,,ONT
SAN,TW,3.23325062,ONT
SAN,XE,,ONT
SAN,AA,5.83689888,ORD
SAN,CO,-0.320512821,ORD
SAN,UA,6.965741723,ORD
SAN,AS,4.930971693,PDX
SAN,UA,5.263249348,PDX
SAN,US,4.374007819,PHL
SAN,WN,-9.352941176,PHL
SAN,CO,-5.099118943,PHX
SAN,DL,4.147252281,PHX
SAN,EA,8.907608696,PHX
SAN,HP,7.504643493,PHX
SAN,PI,6.96698523,PHX
SAN,TW,0.878195489,PHX
SAN,US,3.22611465,PHX
SAN,WN,6.415659796,PHX
SAN,YV,-0.752851711,PHX
SAN,US,2.161653905,PIT
SAN,AA,9,PSP
SAN,OO,,PSP
SAN,TW,9.396464646,PSP
SAN,US,11.53288847,PSP
SAN,AA,16.29039813,RNO
SAN,US,-0.325938567,RNO
SAN,WN,1.42687747,RNO
SAN,WN,-4.10859427,SAT
SAN,OO,,SBA
SAN,XE,4.1875,SBA
SAN,OO,,SBP
SAN,AS,8.768124518,SEA
SAN,B6,0.969135802,SEA
SAN,UA,6.558139535,SEA
SAN,AS,11.8797654,SFO
SAN,DL,0,SFO
SAN,PS,5.084049666,SFO
SAN,UA,12.45638113,SFO
SAN,US,10.26764797,SFO
SAN,WN,11.03379843,SFO
SAN,AA,1.910139726,SJC
SAN,CO,11.23355263,SJC
SAN,MQ,0.393833697,SJC
SAN,PS,3.128968254,SJC
SAN,US,4.67253377,SJC
SAN,WN,7.750636132,SJC
SAN,B6,2.470695971,SLC
SAN,DL,3.937721653,SLC
SAN,EV,0.728089888,SLC
SAN,OO,2.348320413,SLC
SAN,WN,4.407559199,SLC
SAN,PS,4.225806452,SMF
SAN,UA,3.96958012,SMF
SAN,US,6.251538183,SMF
SAN,WN,5.915403284,SMF
SAN,DL,11.17948718,SNA
SAN,NW,4.94047619,SNA
SAN,TW,15.76205788,SNA
SAN,AA,3.222222222,STL
SAN,TW,4.720126895,STL
SAN,XE,5.49044586,TUL
SAN,EA,13.55111111,TUS
SAN,NW,8.941176471,TUS
SAN,WN,7.456590669,TUS
SAN,OO,,TWF
SAN,OO,93,YUM
MEM,OO,,ABQ
MEM,9E,7.852941176,ATL
MEM,DL,9.174645565,ATL
MEM,EV,17.91113698,ATL
MEM,FL,9.708706023,ATL
MEM,NW,5.878596431,ATL
MEM,OH,14.81818182,ATL
MEM,OO,5.113085622,ATL
MEM,9E,7.613577023,AUS
MEM,NW,2.780100658,AUS
MEM,OH,70,AUS
MEM,9E,-5.021276596,BDL
MEM,NW,-29,BDL
MEM,9E,4.642701525,BHM
MEM,NW,3.998599675,BHM
MEM,OO,106,BHM
MEM,US,5.36779661,BHM
MEM,9E,6.277493606,BNA
MEM,AA,-1.02994739,BNA
MEM,NW,3.96074633,BNA
MEM,PI,2.893709328,BNA
MEM,UA,4.804347826,BNA
MEM,US,5.131284916,BNA
MEM,9E,12.16858238,BOS
MEM,NW,6.97413076,BOS
MEM,9E,5.46984127,BTR
MEM,NW,2.733516659,BTR
MEM,9E,2.267634855,BWI
MEM,NW,5.841991342,BWI
MEM,9E,6.072625698,CAE
MEM,9E,6.174418605,CHA
MEM,NW,1.691732283,CHA
MEM,OH,192,CHA
MEM,9E,8.246262785,CHS
MEM,OO,,CID
MEM,9E,3.869222097,CLE
MEM,NW,4.815761162,CLE
MEM,XE,3.507916667,CLE
MEM,9E,5.514459665,CLT
MEM,NW,-1.876923077,CLT
MEM,PI,7.41588785,CLT
MEM,US,2.546714234,CLT
MEM,YV,7.341176471,CLT
MEM,9E,4.175490779,CMH
MEM,NW,5.452692107,CMH
MEM,9E,-0.52991453,COS
MEM,NW,5.002262443,COS
MEM,OO,,COS
MEM,OO,,CPR
MEM,9E,-8.9,CVG
MEM,DH,10.23713647,CVG
MEM,DL,5.710327208,CVG
MEM,EV,3.878756477,CVG
MEM,NW,4.875481386,CVG
MEM,OH,2.203347696,CVG
MEM,OO,,DAY
MEM,9E,59,DCA
MEM,NW,5.892677757,DCA
MEM,9E,7.54705274,DEN
MEM,F9,-1.15879017,DEN
MEM,NW,6.500516674,DEN
MEM,OO,7.133220911,DEN
MEM,UA,-0.292543021,DEN
MEM,YV,1.73255814,DEN
MEM,9E,6.605042017,DFW
MEM,AA,5.186736104,DFW
MEM,DL,6.9971565,DFW
MEM,EV,3.482329843,DFW
MEM,MQ,6.076255425,DFW
MEM,NW,4.619758312,DFW
MEM,OO,6.004067403,DFW
MEM,9E,4.957324106,DSM
MEM,AA,355,DSM
MEM,NW,8.453900709,DSM
MEM,9E,8.827160494,DTW
MEM,NW,4.833949341,DTW
MEM,US,42,DTW
MEM,9E,3.314680233,EVV
MEM,CO,17.90954774,EWR
MEM,NW,6.701094351,EWR
MEM,XE,29.51490733,EWR
MEM,OO,7.333333333,FAT
MEM,F9,-6.245283019,FLL
MEM,FL,18.15384615,FLL
MEM,NW,7.961477363,FLL
MEM,9E,0.265822785,FSM
MEM,OO,,FWA
MEM,OO,,GJT
MEM,9E,2.5,GLH
MEM,9E,4.646869984,GPT
MEM,NW,3.744779095,GPT
MEM,9E,8.558823529,GRR
MEM,NW,4.798377282,GRR
MEM,9E,5.934851695,GSO
MEM,NW,-3.68,GSO
MEM,OO,128,GSO
MEM,9E,5.509521359,GSP
MEM,NW,3.465547192,GSP
MEM,NW,3.1844694,HOU
MEM,9E,5.849666496,HSV
MEM,AA,47,HSV
MEM,DL,5.574593128,HSV
MEM,EV,0,HSV
MEM,NW,1.37623286,HSV
MEM,NW,2.977796053,IAD
MEM,YV,11.24576271,IAD
MEM,9E,3.525920361,IAH
MEM,CO,4.424409449,IAH
MEM,NW,3.567190551,IAH
MEM,OH,50,IAH
MEM,OO,,IAH
MEM,XE,10.11937132,IAH
MEM,9E,6.019736842,ICT
MEM,NW,1.843334238,ICT
MEM,OO,,ICT
MEM,9E,11.84087791,IND
MEM,EV,0,IND
MEM,NW,4.125602884,IND
MEM,9E,2.008251676,JAN
MEM,EV,-38,JAN
MEM,NW,2.995258166,JAN
MEM,UA,12.8212766,JAN
MEM,9E,5.621287129,JAX
MEM,NW,4.941077125,JAX
MEM,NW,18.44186047,JFK
MEM,F9,16.23958333,LAS
MEM,NW,8.6899193,LAS
MEM,NW,7.084318396,LAX
MEM,9E,3.687179487,LEX
MEM,OH,,LEX
MEM,FL,30,LGA
MEM,MQ,20.37478109,LGA
MEM,NW,10.24098171,LGA
MEM,9E,19.33333333,LIT
MEM,AA,13.2,LIT
MEM,DL,6.749631346,LIT
MEM,NW,4.574430249,LIT
MEM,OH,25,LIT
MEM,UA,7.82844604,LIT
MEM,OO,,LNK
MEM,9E,3.077809798,MCI
MEM,NW,4.855118034,MCI
MEM,OO,,MCI
MEM,F9,5.352490421,MCO
MEM,FL,-0.308943089,MCO
MEM,NW,5.929444296,MCO
MEM,ML (1),6.527272727,MDW
MEM,NW,14.06934307,MDW
MEM,9E,1.816358025,MGM
MEM,NW,5.922115385,MGM
MEM,MQ,9.112551867,MIA
MEM,NW,5.26821307,MIA
MEM,9E,2.333333333,MKE
MEM,NW,4.451151493,MKE
MEM,9E,3.269133726,MLI
MEM,OO,,MLI
MEM,9E,5.210769231,MOB
MEM,NW,2.054963545,MOB
MEM,9E,6.598765432,MSN
MEM,NW,4.246153846,MSN
MEM,9E,4.681863231,MSP
MEM,NW,5.675933568,MSP
MEM,AA,3,MSY
MEM,DL,0,MSY
MEM,NW,6.103629537,MSY
MEM,9E,4.968474149,OKC
MEM,NW,3.181061587,OKC
MEM,9E,6.042536116,OMA
MEM,NW,4.270070246,OMA
MEM,AA,5.218608853,ORD
MEM,DH,9.148367953,ORD
MEM,DL,15.10577644,ORD
MEM,MQ,14.40813253,ORD
MEM,NW,9.441990397,ORD
MEM,OO,15.37287025,ORD
MEM,UA,9.10053447,ORD
MEM,YV,23.99150743,ORD
MEM,9E,-4.043956044,ORF
MEM,NW,-0.738095238,ORF
MEM,NW,6.22172949,PBI
MEM,NW,10.31182796,PDX
MEM,9E,4.085204082,PFN
MEM,NW,5.02268431,PFN
MEM,9E,9.765614506,PHL
MEM,NW,4.584918563,PHL
MEM,NW,5.173159553,PHX
MEM,US,10.72,PHX
MEM,YV,7.625799574,PHX
MEM,OO,,PIA
MEM,9E,3.704155125,PIT
MEM,NW,17,PIT
MEM,US,2.359482579,PIT
MEM,9E,2.607633588,PNS
MEM,9E,3.738927739,RDU
MEM,NW,3.08045977,RDU
MEM,9E,5.270833333,RIC
MEM,NW,42,RIC
MEM,9E,9.434782609,RSW
MEM,NW,7.947614867,RSW
MEM,NW,4.436519258,SAN
MEM,AA,-14,SAT
MEM,NW,4.238249678,SAT
MEM,OH,115,SAT
MEM,9E,-3.563282337,SAV
MEM,OO,,SBN
MEM,9E,1.357017029,SDF
MEM,AA,18.5,SDF
MEM,NW,3.512357162,SDF
MEM,NW,5.553381728,SEA
MEM,NW,6.794,SFO
MEM,9E,6.469816273,SGF
MEM,NW,5.055930569,SGF
MEM,9E,5.770897833,SHV
MEM,NW,3.523969466,SHV
MEM,NW,1.25,SJU
MEM,EV,10.55299539,SLC
MEM,OO,12.53255814,SLC
MEM,NW,21.38461538,SNA
MEM,NW,8.44627193,SRQ
MEM,9E,2.422240129,STL
MEM,NW,5.686686626,STL
MEM,OO,,STL
MEM,TW,6.767072525,STL
MEM,9E,4.497959184,TLH
MEM,NW,7.094215535,TPA
MEM,US,-3.662921348,TRI
MEM,9E,6.929447853,TUL
MEM,NW,2.312230216,TUL
MEM,NW,14.55789474,TUS
MEM,9E,3.268513854,TYS
MEM,NW,1.709680142,TYS
MEM,US,1.926666667,TYS
MEM,NW,4.902561987,VPS
MEM,9E,4.522837184,XNA
MEM,NW,0.245005258,XNA
MEM,OO,,XNA
BGM,EV,10.65391304,ATL
BGM,PI,4.889624724,BWI
BGM,US,1.710337769,BWI
BGM,OH,-2.926406926,CVG
BGM,9E,6.869976359,DTW
BGM,US,3.182890855,ELM
BGM,DH,-5.157232704,IAD
BGM,PI,-2.904522613,ITH
BGM,OH,1.235294118,JFK
BGM,US,16.36595745,PHL
BGM,US,5.128866324,PIT
SLC,OO,,ABI
SLC,DL,5.84874455,ABQ
SLC,EV,11.88043478,ABQ
SLC,OO,3.841371407,ABQ
SLC,WN,3.534753827,ABQ
SLC,XE,-3.113043478,ABQ
SLC,OO,3.140221402,ACV
SLC,OO,,AMA
SLC,DL,10.91324,ANC
SLC,OO,10.52806499,ASE
SLC,DL,6.961800735,ATL
SLC,OO,-9,ATL
SLC,DL,-1.137026239,AUS
SLC,EV,8.42074928,AUS
SLC,OO,10.02660473,AUS
SLC,DL,-7.855371901,BDL
SLC,OO,2.729263747,BFL
SLC,OO,15.04790419,BHM
SLC,DL,8.038262125,BIL
SLC,EV,-3.061946903,BIL
SLC,OH,3.301136364,BIL
SLC,OO,4.025575867,BIL
SLC,DL,4.851633987,BIS
SLC,OO,3.164233577,BLI
SLC,DL,-0.856287425,BNA
SLC,OO,10.69916435,BNA
SLC,DL,7.940352912,BOI
SLC,EV,8.011061947,BOI
SLC,HP,4.631284916,BOI
SLC,OO,5.179642227,BOI
SLC,WN,8.269792935,BOI
SLC,XE,21.58064516,BOI
SLC,DL,4.926112186,BOS
SLC,DL,7.5,BTM
SLC,OO,2.641518738,BTM
SLC,B6,4.804878049,BUR
SLC,DL,6.030066815,BUR
SLC,OO,3.459596948,BUR
SLC,DL,-0.592290586,BWI
SLC,WN,-1.612939417,BWI
SLC,DL,7.975974107,BZN
SLC,EV,7.167434716,BZN
SLC,OO,4.576470588,BZN
SLC,OO,2.640277376,CDC
SLC,CO,6.126637555,CLE
SLC,DL,1.618811881,CLE
SLC,OO,-1.033175355,CLE
SLC,DL,1.578125,CLT
SLC,DL,7.824120603,CMH
SLC,OO,-5.69637883,CMH
SLC,OO,2.741314357,COD
SLC,DL,4.279560404,COS
SLC,OO,3.666929134,COS
SLC,DL,4.716216216,CPR
SLC,OO,2.935021097,CPR
SLC,DL,5.877008438,CVG
SLC,OO,-0.693548387,CVG
SLC,OO,,CYS
SLC,DL,-0.725775194,DCA
SLC,CO,8.387994385,DEN
SLC,DL,6.385765569,DEN
SLC,EA,8.915159944,DEN
SLC,EV,28.88679245,DEN
SLC,F9,4.096226415,DEN
SLC,OO,4.328885161,DEN
SLC,PA (1),1.363138686,DEN
SLC,TW,2.90892598,DEN
SLC,UA,7.844850659,DEN
SLC,WN,6.640963269,DEN
SLC,XE,0.482758621,DEN
SLC,AA,5.819692085,DFW
SLC,DL,7.901567272,DFW
SLC,EV,8.539393939,DFW
SLC,OO,8.346966141,DFW
SLC,OO,0.233070866,DRO
SLC,OO,3.531107739,DSM
SLC,DL,2.204244032,DTW
SLC,EV,8,DTW
SLC,NW,4.331800766,DTW
SLC,OH,25,DTW
SLC,OO,9.605263158,DTW
SLC,OO,,EAU
SLC,OO,2.333064679,EKO
SLC,OO,3.156709957,ELP
SLC,OO,3.49985444,EUG
SLC,XE,5.693877551,EUG
SLC,CO,9.022058824,EWR
SLC,DL,4.41579576,EWR
SLC,DL,4.780185759,FAI
SLC,OO,9.184939092,FAR
SLC,DL,8.70636663,FAT
SLC,OO,4.137668581,FAT
SLC,XE,2.846153846,FAT
SLC,DL,7.548571429,FCA
SLC,EV,6.394160584,FCA
SLC,OO,4.114912785,FCA
SLC,XE,-2.830985915,FCA
SLC,DL,-0.680618158,FLL
SLC,OO,,FMN
SLC,DL,3.051339286,FSD
SLC,OO,3.97338403,FSD
SLC,OO,-18.42352941,GCC
SLC,DL,6.097444189,GEG
SLC,EV,12.86167147,GEG
SLC,OO,4.670183983,GEG
SLC,WN,10.58444764,GEG
SLC,XE,1.797297297,GEG
SLC,OO,4.225644627,GJT
SLC,OO,,GRR
SLC,DL,6.621752491,GTF
SLC,OO,3.742790252,GTF
SLC,DL,-1.5,GUC
SLC,DL,3.769716088,HDN
SLC,EV,2.927083333,HDN
SLC,OO,9.100451467,HDN
SLC,XE,10.43243243,HDN
SLC,DL,7.694882185,HLN
SLC,OH,-5.61130742,HLN
SLC,OO,2.770458576,HLN
SLC,DL,1.431914894,HNL
SLC,OO,,HOU
SLC,WN,-12.38461538,HOU
SLC,OO,,HSV
SLC,DL,3.710454218,IAD
SLC,CO,3.464688204,IAH
SLC,DL,4.991657438,IAH
SLC,EV,3.689393939,IAH
SLC,OO,0.547789474,IAH
SLC,XE,0.342398695,IAH
SLC,OO,-16.93846154,ICT
SLC,AA,5.825166364,IDA
SLC,DL,6.058581457,IDA
SLC,OO,2.913389513,IDA
SLC,XE,2.838607595,IDA
SLC,AA,6.193670886,JAC
SLC,DL,6.196096371,JAC
SLC,EV,8.045189504,JAC
SLC,OO,5.656614674,JAC
SLC,B6,-1.202939782,JFK
SLC,DL,7.515108796,JFK
SLC,DL,18.4845815,KOA
SLC,B6,12.59782609,LAS
SLC,DL,7.03019039,LAS
SLC,EV,15.98938224,LAS
SLC,HP,5.057769573,LAS
SLC,OO,10.44856146,LAS
SLC,US,0.133928571,LAS
SLC,WN,5.772330713,LAS
SLC,XE,0.876447876,LAS
SLC,YV,5.746701847,LAS
SLC,DL,8.354217032,LAX
SLC,EV,15.03158845,LAX
SLC,OO,6.915570033,LAX
SLC,UA,-0.496875,LAX
SLC,WN,4.777777778,LAX
SLC,XE,15.05555556,LAX
SLC,OO,,LBB
SLC,OO,,LBF
SLC,DL,2.813432836,LGA
SLC,B6,5.526507621,LGB
SLC,DL,0.602864583,LGB
SLC,OO,4.042491423,LGB
SLC,EV,9.087002096,LIT
SLC,OO,3.677777778,LIT
SLC,OO,,LNK
SLC,OO,5.037585421,LWS
SLC,DL,5.428860485,MCI
SLC,EV,12.94584838,MCI
SLC,OH,22,MCI
SLC,OO,6.44366051,MCI
SLC,WN,2.280862314,MCI
SLC,XE,8.048165138,MCI
SLC,DL,4.908247423,MCO
SLC,WN,-4.888888889,MCO
SLC,WN,0.681165367,MDW
SLC,EV,1.933333333,MEM
SLC,OO,23.34180139,MEM
SLC,OO,6.714805023,MFR
SLC,DL,-8.522821577,MIA
SLC,EV,6.502941176,MKE
SLC,OO,19.84300341,MKE
SLC,OO,2.867665418,MRY
SLC,OO,,MSN
SLC,DL,6.430126321,MSO
SLC,EV,-6.910204082,MSO
SLC,OO,3.572404253,MSO
SLC,9E,3.144230769,MSP
SLC,DL,5.998189998,MSP
SLC,EV,10.86832413,MSP
SLC,NW,1.339538701,MSP
SLC,OH,0.669291339,MSP
SLC,OO,6.17453676,MSP
SLC,PA (1),5.474504249,MSP
SLC,TW,-0.646687697,MSP
SLC,DL,6.46387371,MSY
SLC,EV,-0.988764045,MSY
SLC,OO,5.206081081,MSY
SLC,DL,36.6,MTJ
SLC,OO,11.95884774,MTJ
SLC,DL,5.263958094,OAK
SLC,EV,5.296996663,OAK
SLC,OO,4.426355579,OAK
SLC,WN,5.378816127,OAK
SLC,OO,,OGD
SLC,DL,2.496062992,OGG
SLC,DL,6.813440508,OKC
SLC,EV,12.02498513,OKC
SLC,OH,4.244736842,OKC
SLC,OO,5.816636308,OKC
SLC,XE,7.336363636,OKC
SLC,DL,6.112214765,OMA
SLC,EV,9.572327044,OMA
SLC,OH,2.137384412,OMA
SLC,OO,3.079927885,OMA
SLC,XE,11.70588235,OMA
SLC,DL,6.531798301,ONT
SLC,EV,4.688022284,ONT
SLC,OO,4.071554944,ONT
SLC,XE,7.989281886,ONT
SLC,AA,9.120813397,ORD
SLC,DL,11.41605069,ORD
SLC,OO,13.23943662,ORD
SLC,UA,10.43731459,ORD
SLC,AA,220,PDX
SLC,DL,7.765214077,PDX
SLC,EV,17.176,PDX
SLC,OO,5.836188437,PDX
SLC,WN,4.357573898,PDX
SLC,XE,17.57142857,PDX
SLC,DL,3.615828421,PHL
SLC,US,219,PHL
SLC,WN,-6.8,PHL
SLC,DL,6.873682607,PHX
SLC,EV,8.134553283,PHX
SLC,HP,4.893078536,PHX
SLC,OH,7.704225352,PHX
SLC,OO,10.91076711,PHX
SLC,US,3.763673891,PHX
SLC,WN,3.489158633,PHX
SLC,XE,28.6875,PHX
SLC,YV,-1.974426808,PHX
SLC,OO,1.996930161,PIH
SLC,DL,4.00308642,PIT
SLC,OO,1.369230769,PIT
SLC,DL,7.655283046,PSC
SLC,EV,6.666666667,PSC
SLC,OO,4.753403933,PSC
SLC,AA,185,PSP
SLC,DL,4.783653846,PSP
SLC,EV,11.60465116,PSP
SLC,OO,3.825710521,PSP
SLC,OO,,PUB
SLC,OO,,PVU
SLC,DL,3.360087719,RAP
SLC,EV,1.4,RAP
SLC,OO,3.613042229,RAP
SLC,OO,,RCA
SLC,OO,4.702923182,RDM
SLC,DL,-0.057190917,RDU
SLC,OO,-0.71257485,RKS
SLC,AA,15.19272727,RNO
SLC,DL,9.560159568,RNO
SLC,EV,12.55607917,RNO
SLC,NW,94.5,RNO
SLC,OH,40.5,RNO
SLC,OO,4.296160878,RNO
SLC,WN,5.458192363,RNO
SLC,XE,-6.904761905,RNO
SLC,OO,,ROW
SLC,B6,0.24587156,SAN
SLC,DL,5.694764277,SAN
SLC,EV,6.771889401,SAN
SLC,OO,3.77016546,SAN
SLC,WN,2.299363057,SAN
SLC,DL,6.582649027,SAT
SLC,EV,7.722891566,SAT
SLC,OO,9.614178168,SAT
SLC,OH,5.714652956,SBA
SLC,OO,1.641122377,SBA
SLC,OO,5.562218891,SBP
SLC,OO,52,SDF
SLC,AA,-9,SEA
SLC,DL,7.951757426,SEA
SLC,EV,12.51481481,SEA
SLC,OH,7.582417582,SEA
SLC,OO,7.898251192,SEA
SLC,WN,2.985606484,SEA
SLC,XE,14.24285714,SEA
SLC,B6,23.12463768,SFO
SLC,DL,12.15984405,SFO
SLC,EV,20.5275,SFO
SLC,OH,6.004219409,SFO
SLC,OO,13.99703813,SFO
SLC,UA,10.50619351,SFO
SLC,US,48,SFO
SLC,OO,5.010067114,SGF
SLC,OO,3.408428794,SGU
SLC,OO,,SHV
SLC,DL,4.275844835,SJC
SLC,EV,13.90851064,SJC
SLC,OO,2.512619048,SJC
SLC,OO,11.72127418,SLE
SLC,DL,5.929927511,SMF
SLC,EV,6.132681564,SMF
SLC,OO,2.60218525,SMF
SLC,WN,2.981767181,SMF
SLC,XE,-0.5,SMF
SLC,DL,5.654470871,SNA
SLC,EV,2.914285714,SNA
SLC,OO,3.760419468,SNA
SLC,WN,1.171428571,SNA
SLC,OO,,SPS
SLC,AA,1.295774648,STL
SLC,DL,7.408541725,STL
SLC,EV,11.17970402,STL
SLC,OH,12.26806833,STL
SLC,OO,15.11168639,STL
SLC,TW,7.480970239,STL
SLC,WN,2.930556855,STL
SLC,OO,1.679010169,SUN
SLC,OO,,SUX
SLC,DL,2.75440658,TPA
SLC,DL,5.717189065,TUL
SLC,EV,13.88492063,TUL
SLC,OH,8.005347594,TUL
SLC,OO,3.320911881,TUL
SLC,DL,6.625308642,TUS
SLC,EV,7.918604651,TUS
SLC,OO,6.600942655,TUS
SLC,OO,3.372815204,TWF
SLC,OO,2.317897372,WYS
SLC,EV,22.68965517,XNA
SLC,OO,-2.45231846,XNA
SLC,OO,8.448924731,YKM
SLC,OO,0.663113006,YUM
CLD,OO,3.071292474,LAX
CLD,OO,,ONT
CLD,YV,-0.522889115,PHX
CLD,OO,,SNA
FSD,EV,6.558704453,ATL
FSD,OH,9.581818182,ATL
FSD,DL,0.185062789,BIS
FSD,OO,,CID
FSD,TW,-17,CLT
FSD,OO,,COS
FSD,OO,,CPR
FSD,OH,-2.630414459,CVG
FSD,OO,,CYS
FSD,CO,10.52791878,DEN
FSD,OO,5.836049313,DEN
FSD,UA,5.656845059,DEN
FSD,YV,8.547945205,DEN
FSD,TW,4.194029851,DSM
FSD,AA,-12.33333333,FAR
FSD,UA,8.065671642,FAR
FSD,OO,,GJT
FSD,OO,26,GRB
FSD,OO,,GRR
FSD,TW,-13,IAD
FSD,NW,6.495049505,LAS
FSD,OO,,LNK
FSD,TW,3.74789916,LNK
FSD,UA,2.891566265,LNK
FSD,TW,2.173764906,MLI
FSD,OO,,MSN
FSD,9E,5.4,MSP
FSD,NW,2.071833032,MSP
FSD,OH,-22.5,MSP
FSD,OO,,MTJ
FSD,TW,1.209302326,OMA
FSD,AA,6.277723258,ORD
FSD,DH,14.87837838,ORD
FSD,MQ,18.15827922,ORD
FSD,OO,16.42805836,ORD
FSD,UA,7.184223262,ORD
FSD,YV,25.18809981,ORD
FSD,YV,-3.111111111,PHX
FSD,OO,-8,PIA
FSD,OO,,PIH
FSD,DL,-0.184943429,RAP
FSD,NW,0.011764706,RAP
FSD,OO,,RAP
FSD,UA,8.225260417,RAP
FSD,OO,,RFD
FSD,OO,,SBN
FSD,OO,-35,SDF
FSD,DL,-2.312222222,SLC
FSD,OO,3.560836502,SLC
FSD,TW,5.175754577,STL
FSD,TW,4.587349398,SUX
CRP,EV,14.64496552,ATL
CRP,CO,-7.5,AUS
CRP,XE,-5.623762376,AUS
CRP,CO,39,BRO
CRP,XE,-11,BRO
CRP,AA,5.344519393,DFW
CRP,DL,7.476783311,DFW
CRP,EV,1.831889081,DFW
CRP,MQ,5.849441274,DFW
CRP,EV,0,HOU
CRP,WN,5.169572174,HOU
CRP,AA,20.57142857,HRL
CRP,AA,26,IAH
CRP,CO,3.754592834,IAH
CRP,XE,5.70972172,IAH
CRP,AA,13.5,MFE
CRP,CO,3,MFE
CRP,AA,1.38381201,SAT
CRP,EV,0,SAT
OGG,AS,-27,ANC
OGG,DL,-24.40588235,ATL
OGG,UA,-5.311740891,DEN
OGG,AA,5.180863039,DFW
OGG,AA,1.3960168,HNL
OGG,AQ,0.793766887,HNL
OGG,DL,6.887952935,HNL
OGG,HA,-2.587763917,HNL
OGG,NW,4.636042403,HNL
OGG,TZ,37.85714286,HNL
OGG,UA,1.017940438,HNL
OGG,YV,5.468105066,HNL
OGG,CO,-5.37751004,IAH
OGG,AQ,5.832904884,ITO
OGG,HA,-5.394618834,ITO
OGG,AQ,1.943396226,KOA
OGG,HA,-1.83685446,KOA
OGG,NW,5.098276962,KOA
OGG,UA,3.546153846,KOA
OGG,US,-0.797101449,LAS
OGG,AA,3.630531312,LAX
OGG,CO,9.13,LAX
OGG,DL,1.963604515,LAX
OGG,HA,147.5,LAX
OGG,TZ,6.441089838,LAX
OGG,UA,3.77539131,LAX
OGG,AQ,2.601863354,LIH
OGG,HA,-4.464813206,LIH
OGG,UA,-4.119825708,LIH
OGG,AQ,12.02488038,OAK
OGG,TZ,11.95833333,OAK
OGG,AA,-2.119678715,ORD
OGG,HA,10.5951826,PDX
OGG,HP,-8.466666667,PHX
OGG,TZ,1.557356608,PHX
OGG,US,-3.441608662,PHX
OGG,AQ,6.371814093,SAN
OGG,HA,6.707877462,SAN
OGG,AS,-4.327102804,SEA
OGG,HA,9.651816313,SEA
OGG,NW,-0.388059701,SEA
OGG,UA,4.615384615,SEA
OGG,AA,9.793209877,SFO
OGG,TZ,2.101774043,SFO
OGG,UA,5.508029979,SFO
OGG,AA,7.088235294,SJC
OGG,DL,-4.90234375,SLC
OGG,AQ,-2.018624642,SMF
OGG,AQ,3.659904535,SNA
OGG,AA,-2.191919192,STL
OGG,TW,21.06615385,STL
SHV,AA,399,ATL
SHV,DL,4.702857143,ATL
SHV,EV,11.07900633,ATL
SHV,OH,18.8106383,ATL
SHV,EV,3,AUS
SHV,DL,11.8399546,BHM
SHV,OH,,BHM
SHV,AA,3.210873147,BTR
SHV,DL,5.799492386,BTR
SHV,AA,-19,CLT
SHV,EV,2.75422427,CVG
SHV,OH,-0.813982522,CVG
SHV,AA,4.235897436,DFW
SHV,DL,7.215370019,DFW
SHV,EV,1.743486239,DFW
SHV,MQ,2.453518961,DFW
SHV,OO,29.58108108,DFW
SHV,9E,5.17535545,DTW
SHV,AA,83,HSV
SHV,EV,-5,HSV
SHV,CO,-5.811594203,IAH
SHV,OH,81.25,IAH
SHV,XE,5.408444293,IAH
SHV,DL,1.121680846,JAN
SHV,EV,-62.5,JAN
SHV,TW,1.4,LIT
SHV,9E,5.776336274,MEM
SHV,NW,1.537278107,MEM
SHV,DL,7.685226429,MLU
SHV,AA,-20,MOB
SHV,DL,6.450693937,MOB
SHV,AA,6,MSY
SHV,MQ,16.3227991,ORD
SHV,TW,5.772812875,STL
SHV,CO,8,TUL
SHV,OO,187,TYR
BIS,OO,,COS
BIS,DL,1.96969697,CPR
BIS,OO,,CPR
BIS,OO,,CYS
BIS,CO,4.763157895,DEN
