origin,dest,averagedeparturedelay
LNY,MKK,-4.446886447
LNY,OGG,-9.666666667
BZN,ATL,9.470588235
BZN,BIL,-0.044458974
BZN,BTM,6.965878625
BZN,COS,-2.666666667
BZN,DEN,5.573456175
BZN,DTW,11.16080402
BZN,GJT,23.8
BZN,GTF,10.46226415
BZN,IDA,5.5
BZN,LAX,-7.272727273
BZN,MSN,-5
BZN,MSO,6.509654769
BZN,MSP,3.961160976
BZN,ORD,25.24972129
BZN,PIH,-0.833333333
BZN,RFD,-1
BZN,SFO,11.88095238
BZN,SLC,3.806510924
BZN,TWF,13.75
BTR,AEX,-1.5
BTR,ATL,13.0711173
BTR,AUS,185
BTR,BHM,3.445073079
BTR,BNA,2.103935063
BTR,CRP,-8
BTR,CSG,60.5
BTR,CVG,13.08774584
BTR,DCA,11.18898623
BTR,DEN,16
BTR,DFW,8.006754598
BTR,EWR,23.956
BTR,HOU,44
BTR,IAH,5.210336421
BTR,JAN,3.38042067
BTR,LFT,4.157001414
BTR,LGA,16.89922481
BTR,MEM,0.764385692
BTR,MOB,8.31708614
BTR,MSY,3.529540481
BTR,ORD,17.49122807
BTR,PNS,10.86149936
BTR,SHV,5.565167243
MSY,ATL,6.576374691
MSY,AUS,4.892826275
MSY,BHM,7.911330451
MSY,BNA,5.171842317
MSY,BOS,4.076923077
MSY,BTR,4.430493274
MSY,BWI,5.600610066
MSY,CAE,-5
MSY,CLE,2.720738593
MSY,CLT,4.898709608
MSY,CMH,20
MSY,CVG,2.153986372
MSY,DAL,10.16229842
MSY,DCA,3.964575256
MSY,DEN,6.533296123
MSY,DFW,7.12333107
MSY,DTW,1.692582545
MSY,EWR,11.77023499
MSY,FLL,10.01787592
MSY,GSO,7.143877551
MSY,GSP,5.116003387
MSY,HOU,7.251973764
MSY,IAD,5.975687432
MSY,IAH,4.655827975
MSY,IND,7.550670115
MSY,JAN,12.32564841
MSY,JAX,6.559928841
MSY,JFK,8.919228818
MSY,LAS,5.621236451
MSY,LAX,6.607115733
MSY,LGA,12.74069952
MSY,MCI,3.447712418
MSY,MCO,7.627601634
MSY,MDW,9.377638334
MSY,MEM,1.385924143
MSY,MIA,4.41961448
MSY,MOB,null
MSY,MSP,4.235306421
MSY,OAK,15.54751526
MSY,OKC,14
MSY,ORD,9.561063218
MSY,PHL,7.701890841
MSY,PHX,6.739675059
MSY,PIT,4.631553899
MSY,PNS,1.768140117
MSY,RDU,7.536977492
MSY,RSW,22
MSY,SAN,9.020025031
MSY,SAT,12.18846597
MSY,SEA,7
MSY,SFO,3.920509291
MSY,SLC,6.289215145
MSY,STL,5.115125511
MSY,TPA,9.149373222
MSY,TWF,-3
JNU,ANC,11.29369769
JNU,FAI,10.3345106
JNU,GST,10.37757437
JNU,KTN,10.00807313
JNU,PSG,17.21169916
JNU,SEA,10.93117846
JNU,SIT,10.97592814
JNU,YAK,14.11169258
PSP,ATL,3.27020202
PSP,BFL,31
PSP,BUR,5.973684211
PSP,CLD,160
PSP,COS,11.33333333
PSP,DEN,5.331981178
PSP,DFW,4.119263553
PSP,FAT,17.74193548
PSP,GJT,1
PSP,IAH,-0.445576251
PSP,LAS,7.38273338
PSP,LAX,4.855445047
PSP,LGB,-2.2
PSP,MSP,3.721174004
PSP,OAK,3.417862839
PSP,OGD,16
PSP,ONT,1.007790762
PSP,ORD,12.2120279
PSP,PDX,8.884785227
PSP,PHX,3.315947844
PSP,PIH,85
PSP,SAN,4.350358423
PSP,SBA,20.16666667
PSP,SEA,9.869683517
PSP,SFO,9.856126188
PSP,SGU,-2
PSP,SJC,5.628997868
PSP,SLC,4.622412774
PSP,SMF,10.25233645
PSP,SNA,2.435897436
PSP,STL,6.300518135
PSP,TUL,33
PSP,TUS,0.391140434
PSP,TWF,52
PHF,ATL,11.25496251
PHF,BOS,6.854202899
PHF,CHO,0
PHF,CLT,1.921917808
PHF,CVG,7.247787611
PHF,FAY,40
PHF,FLL,2.650145773
PHF,IAD,0.848537005
PHF,JFK,0
PHF,LGA,12.94180615
PHF,MCO,1.737666034
PHF,PHL,16.25862069
PHF,PIT,4.269256643
PHF,RDU,279
PHF,TPA,-1.982378855
FLG,GCN,5.03368984
FLG,LAS,8.3125
FLG,PHX,3.930589416
HVN,CVG,5.67265964
HVN,HPN,7.537109375
HVN,ORD,8.438890066
RKS,DEN,2.548309179
RKS,SLC,-2.759036145
DFW,ABI,10.28287869
DFW,ABQ,9.407908038
DFW,ACT,4.434439179
DFW,AEX,9.565714286
DFW,AGS,0
DFW,AMA,9.121855108
DFW,ANC,26.08695652
DFW,ATL,9.939414489
DFW,AUS,8.48512402
DFW,BDL,8.825613558
DFW,BFL,10.23364673
DFW,BHM,9.141931446
DFW,BNA,8.82074575
DFW,BOI,9.205128205
DFW,BOS,9.994644244
DFW,BPT,4.314570716
DFW,BTR,8.465258007
DFW,BUF,16.4511811
DFW,BUR,9.134332864
DFW,BWI,10.20817029
DFW,CAE,10.04499138
DFW,CHA,8.547476476
DFW,CHS,9.260842754
DFW,CID,10.74518729
DFW,CLE,9.09915579
DFW,CLL,4.886836028
DFW,CLT,8.017162615
DFW,CMH,9.57192995
DFW,CMI,20.65123457
DFW,COS,8.965475432
DFW,CRP,9.097486464
DFW,CVG,8.427167131
DFW,DAB,5.565217391
DFW,DAY,10.04742497
DFW,DCA,8.422639123
DFW,DEN,8.573925263
DFW,DHN,62
DFW,DRO,9.276553106
DFW,DSM,10.31283906
DFW,DTW,6.649132187
DFW,EGE,18.15689622
DFW,ELP,9.422096012
DFW,EVV,9.444628099
DFW,EWR,13.09836066
DFW,FAT,11.5175694
DFW,FAY,10
DFW,FLL,9.941332652
DFW,FMN,0
DFW,FNT,12.81388889
DFW,FSM,7.637631366
DFW,FWA,12.24512012
DFW,GGG,5.147380812
DFW,GJT,9.029166667
DFW,GPT,11.12512062
DFW,GRB,4.657794677
DFW,GRK,10.64535362
DFW,GRR,12.94979079
DFW,GSO,10.27540656
DFW,GSP,11.30447022
DFW,GTR,7.593806922
DFW,GUC,12.38201754
DFW,HDN,12.93298778
DFW,HNL,10.71482445
DFW,HOU,8.291524117
DFW,HRL,9.027539
DFW,HSV,8.83092047
DFW,IAD,9.23742872
DFW,IAH,6.896739903
DFW,ICT,8.410395733
DFW,ILE,4.356029623
DFW,IND,8.962048416
DFW,JAC,11.67778901
DFW,JAN,8.863819158
DFW,JAX,8.715545229
DFW,JFK,10.92882907
DFW,LAS,10.53812344
DFW,LAW,5.34063087
DFW,LAX,11.66534834
DFW,LBB,9.749138233
DFW,LEX,10.52682729
DFW,LFT,9.472548728
DFW,LGA,10.94543369
DFW,LGB,7.721932296
DFW,LIT,9.549653056
DFW,LRD,10.15659739
DFW,LYH,0
DFW,MAF,8.807531569
DFW,MCI,8.682814078
DFW,MCO,10.20240344
DFW,MDT,31.55027174
DFW,MDW,6.306607534
DFW,MEM,6.192684502
DFW,MFE,8.935836941
DFW,MGM,7.597021871
DFW,MIA,11.988365
DFW,MKE,10.93403537
DFW,MLB,5.978723404
DFW,MLI,8.910885167
DFW,MLU,8.450399559
DFW,MOB,10.40804697
DFW,MSN,13.90821547
DFW,MSP,6.175320754
DFW,MSY,8.34476367
DFW,MTJ,14.54706431
DFW,MYR,7.603960396
DFW,OAK,9.650225524
DFW,OGG,7.805814387
DFW,OKC,8.731481358
DFW,OMA,8.792463095
DFW,ONT,9.511555078
DFW,ORD,10.05006696
DFW,ORF,9.504611331
DFW,PBI,8.643746795
DFW,PDX,10.75868506
DFW,PFN,6.525547445
DFW,PHF,0
DFW,PHL,10.49145468
DFW,PHX,9.547500813
DFW,PIA,10.06932271
DFW,PIT,9.223295366
DFW,PNS,8.54105761
DFW,PSP,10.51743548
DFW,PUB,0
DFW,PVD,14.31880734
DFW,RDU,10.24622513
DFW,RIC,8.839854989
DFW,RNO,11.08358328
DFW,ROC,24.14796905
DFW,ROW,10.43602362
DFW,RST,11.54372624
DFW,RSW,10.64821453
DFW,SAN,10.22600371
DFW,SAT,8.902367748
DFW,SAV,11.69333025
DFW,SBA,13.02072968
DFW,SDF,9.022324216
DFW,SEA,10.9675189
DFW,SFO,12.70311747
DFW,SGF,10.3200133
DFW,SHV,7.723298991
DFW,SJC,9.533655791
DFW,SJT,6.042874674
DFW,SJU,11.73083338
DFW,SLC,9.399194464
DFW,SMF,11.04566076
DFW,SNA,9.227617735
DFW,SPS,4.451228161
DFW,SRQ,7.263545151
DFW,STL,7.200692042
DFW,SWF,5.887700535
DFW,SYR,16.23980583
DFW,TLH,7.40625
DFW,TOL,3.427419355
DFW,TPA,9.723335852
DFW,TUL,10.78833237
DFW,TUS,9.897260048
DFW,TVC,13.12820513
DFW,TXK,5.967288155
DFW,TYR,3.904951977
DFW,TYS,10.27159782
DFW,VPS,10.66691431
DFW,XNA,10.48027145
ILE,BPT,0
ILE,DFW,0.21006443
ILE,GRK,15
ILE,IAH,8.958371878
EWN,ATL,12.25837321
LAN,ATL,10.93003731
LAN,AZO,1.92321755
LAN,CLE,4.444576877
LAN,CRW,16
LAN,CVG,4.695762176
LAN,DAY,2.868340765
LAN,DTW,2.533652792
LAN,GRR,-1.87037037
LAN,IAD,4.763383298
LAN,MSP,1.310229178
LAN,ORD,15.69302992
LAN,PIT,3.442287328
LAN,SBN,65
LIH,DEN,6.405405405
LIH,HNL,-1.76361055
LIH,KOA,3.150943396
LIH,LAX,5.437473684
LIH,OGG,-1.035797665
LIH,PHX,3.074683544
LIH,SAN,7.838709677
LIH,SEA,0.261580381
LIH,SFO,4.094767572
LIH,SNA,1.391304348
ALB,ATL,11.61127168
ALB,BDL,11.46153846
ALB,BGR,10.26538462
ALB,BOS,11.14587738
ALB,BTV,3.118959108
ALB,BUF,4.759447204
ALB,BWI,8.54249376
ALB,CLE,9.786360211
ALB,CLT,5.025453354
ALB,CVG,2.932957824
ALB,DCA,5.152502607
ALB,DTW,3.650755217
ALB,EWR,10.92390524
ALB,GRR,19
ALB,IAD,6.117137142
ALB,ISP,5.3656639
ALB,JFK,8.324041812
ALB,LAS,5.606039326
ALB,LGA,6.802507837
ALB,MCO,5.411666667
ALB,MDW,6.939318371
ALB,MHT,4.96875
ALB,MKE,46
ALB,MSP,12.05670103
ALB,ORD,8.667936136
ALB,PHL,5.713235021
ALB,PIT,5.516298633
ALB,PVD,3.044843049
ALB,PWM,8.71416205
ALB,RDU,2.470191809
ALB,ROC,6.06431853
ALB,SBN,21
ALB,SWF,-1.864197531
ALB,SYR,2.507853403
ALB,TPA,5.669689119
JAX,AEX,110
JAX,ATL,7.335902524
JAX,AUS,2.959701493
JAX,BHM,1.664776518
JAX,BNA,6.784064059
JAX,BOS,14.94300298
JAX,BTR,0
JAX,BWI,9.590803127
JAX,CHS,3.909618321
JAX,CLE,5.31
JAX,CLT,4.087249722
JAX,CMH,165
JAX,CVG,3.885534052
JAX,DAB,3.44231405
JAX,DCA,5.75786497
JAX,DEN,5.612121212
JAX,DFW,6.44211774
JAX,DTW,7.383010544
JAX,EWR,13.4670947
JAX,FLL,7.71533514
JAX,GNV,8
JAX,GSO,5.587616822
JAX,HOU,11.13449782
JAX,IAD,7.492436975
JAX,IAH,4.282853972
JAX,IND,7.643561914
JAX,ISP,7.417840376
JAX,JFK,13.32444351
JAX,LAS,2.051724138
JAX,LAX,3.924137931
JAX,LGA,13.24841883
JAX,MCI,5.522865854
JAX,MCO,1.427803379
JAX,MDW,41.14285714
JAX,MEM,4.060780642
JAX,MIA,6.927259435
JAX,MLB,10.94264339
JAX,MSP,6.964895173
JAX,MSY,3.819871653
JAX,ORD,10.99915819
JAX,ORF,7.433118453
JAX,PBI,6.601769912
JAX,PHL,8.951312304
JAX,PIR,40.5
JAX,PIT,8.573421695
JAX,PNS,6.733483907
JAX,RDU,3.20056899
JAX,RFD,7
JAX,RSW,-4
JAX,SAV,5.922402028
JAX,SHV,-5
JAX,STL,3.762107504
JAX,TPA,6.837234821
JAX,TYS,-4
JAX,VLD,8
EFD,IAH,-0.653137594
FWA,ATL,10.97870739
FWA,CAK,8.743150685
FWA,CLE,-10
FWA,CMH,3.333333333
FWA,CVG,2.832845147
FWA,DAY,1.697583598
FWA,DFW,5.546345139
FWA,DTW,3.34123901
FWA,IND,3
FWA,MSP,-1.320441989
FWA,ORD,9.665722933
FWA,PIT,2.757225434
FWA,SBN,0
FWA,TOL,6.113202545
FWA,TVC,-3
GTR,AEX,9.375308642
GTR,ATL,12.4564545
GTR,DFW,3.5917603
GTR,MEI,35
WRG,KTN,8.704730832
WRG,PSG,12.18566775
BUF,ALB,4.125375054
BUF,ATL,10.38594528
BUF,BDL,3.685674548
BUF,BOS,8.15968569
BUF,BWI,7.381907378
BUF,CLE,6.814226122
BUF,CLT,6.098718237
BUF,CVG,5.10784
BUF,DCA,5.401825928
BUF,DEN,17.37037037
BUF,DFW,6.603475513
BUF,DTW,1.895029142
BUF,EWR,10.4409104
BUF,FLL,3.051529791
BUF,GSP,16.66666667
BUF,IAD,6.149527301
BUF,ISP,-14
BUF,JFK,13.07244001
BUF,LAS,5.45172534
BUF,LGA,8.657477075
BUF,MCO,6.107885949
BUF,MDW,9.060972102
BUF,MIA,106
BUF,MSP,4.465785908
BUF,ORD,8.810124173
BUF,PBI,-5
BUF,PHL,7.95201797
BUF,PHX,8.464657738
BUF,PIT,5.440520611
BUF,RDU,1.39462314
BUF,ROC,4.34236657
BUF,RSW,10.2248996
BUF,SWF,24
BUF,SYR,6.04449581
BUF,TPA,10.11293532
BUF,TYS,0
BFF,RAP,131
DTW,ABE,6.132828446
DTW,ALB,7.245486246
DTW,ANC,19.40393827
DTW,ATL,9.56725009
DTW,ATW,7.406455142
DTW,AUS,5.390416339
DTW,AVL,8.112036336
DTW,AVP,7.460204886
DTW,AZO,5.865864238
DTW,BDL,7.465103119
DTW,BGM,7.865159782
DTW,BGR,9.09478022
DTW,BHM,8.550983082
DTW,BNA,6.814365383
DTW,BOS,11.95695234
DTW,BTV,9.048554283
DTW,BUF,8.44206141
DTW,BWI,7.611925909
DTW,BZN,13.85929648
DTW,CAE,7.898981989
DTW,CAK,6.987375066
DTW,CHA,10.52777778
DTW,CHS,5.496170678
DTW,CID,8.363256785
DTW,CLE,6.359413017
DTW,CLT,6.287042031
DTW,CMH,6.765005647
DTW,COS,12.24487004
DTW,CRW,2.975728155
DTW,CVG,5.752451674
DTW,CWA,7.561656166
DTW,DAY,4.297912458
DTW,DCA,7.358016991
DTW,DEN,9.189358656
DTW,DFW,6.530327532
DTW,DLH,7.226101413
DTW,DSM,7.941950028
DTW,EGE,16.49079755
DTW,ELM,7.831197525
DTW,ERI,7.903620122
DTW,EVV,5.661290323
DTW,EWR,13.21089314
DTW,FLL,11.58046001
DTW,FNT,8.642012441
DTW,FWA,4.5
DTW,GRB,6.953621975
DTW,GRR,8.695026017
DTW,GSO,6.439881578
DTW,GSP,7.029437229
DTW,HNL,31.57936508
DTW,HOU,7.426490706
DTW,HPN,4.838366197
DTW,HSV,6.321226796
DTW,IAD,7.082581717
DTW,IAH,5.701653029
DTW,ICT,7.243093923
DTW,IND,7.419781764
DTW,ITH,-5.067567568
DTW,JAN,11.42083675
DTW,JAX,10.67477727
DTW,JFK,9.588535379
DTW,LAN,7.237418703
DTW,LAS,11.0014281
DTW,LAX,15.38437676
DTW,LEX,7.47410133
DTW,LGA,12.00603853
DTW,LIT,10.09893455
DTW,LNK,6.875621891
DTW,MBS,6.215384615
DTW,MCI,7.623506769
DTW,MCO,11.46213348
DTW,MDT,6.840876905
DTW,MDW,8.922872229
DTW,MEM,8.96337248
DTW,MHT,6.78477854
DTW,MIA,9.103007817
DTW,MKE,9.721909196
DTW,MLI,8.347051597
DTW,MSN,8.312879594
DTW,MSP,11.65738959
DTW,MSY,9.745502821
DTW,MYR,7.084161696
DTW,OKC,10.10992366
DTW,OMA,9.249555635
DTW,ORD,9.826190543
DTW,ORF,8.403194579
DTW,ORH,3.538668099
DTW,PBI,10.41246273
DTW,PDX,15.02587719
DTW,PHL,8.844589409
DTW,PHX,11.50308143
DTW,PIA,6.903193613
DTW,PIT,5.871531083
DTW,PLN,7.448598131
DTW,PVD,6.883726253
DTW,PWM,7.511062485
DTW,RDU,7.177281402
DTW,RIC,6.689145149
DTW,RNO,16.7319722
DTW,ROA,7.206999255
DTW,ROC,6.937531189
DTW,RST,8.569230769
DTW,RSW,10.86486877
DTW,SAN,11.88577917
DTW,SAT,6.950070323
DTW,SAV,7.261567517
DTW,SBN,5.146527117
DTW,SCE,3.674750357
DTW,SDF,6.46369338
DTW,SEA,14.13206046
DTW,SFO,15.72528694
DTW,SGF,6.226708075
DTW,SHV,6.8203125
DTW,SJC,6.734157651
DTW,SJU,14.48470209
DTW,SLC,6.462757239
DTW,SNA,10.38315178
DTW,SRQ,8.721852269
DTW,STL,8.338813463
DTW,STT,8.272727273
DTW,SWF,9.781564679
DTW,SYR,7.451901254
DTW,TPA,12.23332842
DTW,TUL,10.67204301
DTW,TUS,6.285714286
DTW,TVC,7.998045027
DTW,TYS,9.313150951
DTW,XNA,7.706505295
DCA,ABE,4.90616622
DCA,ALB,6.154337839
DCA,ATL,7.859285675
DCA,BDL,5.177146845
DCA,BHM,1.680555556
DCA,BNA,5.731308949
DCA,BOS,5.899037322
DCA,BTR,5.377475248
DCA,BTV,13.87784091
DCA,BUF,5.845039741
DCA,BWI,4.080512351
DCA,CAE,11.09848485
DCA,CHO,-7
DCA,CHS,6.876605731
DCA,CLE,3.159565217
DCA,CLT,5.737798564
DCA,CMH,5.897801998
DCA,CRW,5.05631769
DCA,CVG,4.398780142
DCA,DAY,5.767045455
DCA,DEN,3.509628217
DCA,DFW,5.888777657
DCA,DSM,14.40322581
DCA,DTW,3.614215695
DCA,EWR,7.089747548
DCA,FLL,8.120616803
DCA,GRR,8.224074074
DCA,GSO,6.820172253
DCA,GSP,9.666666667
DCA,HOU,2.334140436
DCA,HSV,5.890784983
DCA,IAD,2.25
DCA,IAH,4.257368619
DCA,ICT,3.474393531
DCA,IND,6.960524356
DCA,ISP,8.858660131
DCA,JAN,15.93067591
DCA,JAX,6.930981595
DCA,JFK,10.18148188
DCA,LAS,9.375404531
DCA,LAX,3.227646454
DCA,LEX,11.8209266
DCA,LFT,-1.083333333
DCA,LGA,2.34196029
DCA,LIT,0
DCA,MCI,9.12227747
DCA,MCO,5.482823809
DCA,MDW,2.904454949
DCA,MEM,3.357241737
DCA,MHT,6.206266319
DCA,MIA,6.015188956
DCA,MKE,2.164544876
DCA,MLB,17.5478424
DCA,MSN,6.729787234
DCA,MSP,5.078327707
DCA,MSY,6.426872559
DCA,MYR,0.875
DCA,OKC,4
DCA,OMA,12.37256719
DCA,ORD,6.697170108
DCA,ORF,7.687878788
DCA,PBI,8.25957736
DCA,PHL,5.381319954
DCA,PHX,8.486374408
DCA,PIT,5.825772708
DCA,PLN,80.5
DCA,PVD,4.097869507
DCA,PWM,10.67035176
DCA,RDU,4.999622316
DCA,RIC,24
DCA,ROA,null
DCA,ROC,5.2914533
DCA,RSW,3.327074952
DCA,SAV,14.5
DCA,SDF,6.101613093
DCA,SEA,5.799426934
DCA,SHV,55
DCA,SLC,5.276277724
DCA,SRQ,12.07006369
DCA,STL,6.913703878
DCA,SYR,5.36523872
DCA,TPA,7.469156832
DCA,XNA,16.53267974
MOB,ATL,8.751777061
MOB,BHM,5.656061909
MOB,BNA,1.583695289
MOB,BTR,5.907974614
MOB,CLT,3.018961839
MOB,CVG,9.514563107
MOB,DFW,6.690781104
MOB,GPT,-2.697674419
MOB,HSV,26
MOB,IAH,3.383367738
MOB,JAN,1.322052013
MOB,MEM,2.10919727
MOB,MGM,-7
MOB,MLU,12.74177116
MOB,MSY,33.33333333
MOB,ORD,13.50646552
MOB,PNS,4.548112058
MOB,SHV,7.009682417
AVL,AGS,10
AVL,ATL,11.61371969
AVL,BWI,5.574692443
AVL,CLT,3.126033887
AVL,CVG,5.631203263
AVL,DTW,8.327010622
AVL,EWR,22.76812039
AVL,IAH,1.0884579
AVL,LEX,-2
AVL,LGA,5
AVL,MCO,2.872340426
AVL,MSP,3.598774885
AVL,PIT,10
AVL,TRI,0
EKO,OGD,-5
EKO,PIH,6
EKO,RNO,6.382406563
EKO,SLC,1.504859283
EKO,TWF,7.428571429
IAH,ABI,6.557632399
IAH,ABQ,6.027640238
IAH,ACT,5.301500682
IAH,AEX,4.95126652
IAH,AGS,-0.618790497
IAH,AMA,6.557695051
IAH,ANC,11.78122634
IAH,ATL,9.195104215
IAH,AUS,6.165419993
IAH,AVL,8.423440454
IAH,BDL,7.340190359
IAH,BFL,5.788184998
IAH,BHM,6.226348115
IAH,BNA,5.482844374
IAH,BOI,4.782874618
IAH,BOS,9.705171822
IAH,BPT,3.599532528
IAH,BRO,5.620854093
IAH,BTR,5.89670428
IAH,BWI,6.68056481
IAH,CAE,6.578036407
IAH,CHA,9.861097131
IAH,CHS,5.951488423
IAH,CLE,6.550673332
IAH,CLL,4.219556089
IAH,CLT,5.561360475
IAH,CMH,5.824072956
IAH,COS,5.864364207
IAH,CRP,4.99435631
IAH,CRW,5.723878255
IAH,CVG,7.868909042
IAH,DAL,6.149382967
IAH,DAY,8.501821494
IAH,DCA,5.550160253
IAH,DEN,7.328251788
IAH,DFW,6.191611395
IAH,DRO,5.056179775
IAH,DSM,7.916831683
IAH,DTW,5.384402563
IAH,EFD,1.887708214
IAH,EGE,7.974036851
IAH,ELP,5.592032709
IAH,EWR,13.04835577
IAH,FLL,7.727949478
IAH,GPT,6.164147942
IAH,GRK,6.647108844
IAH,GRR,8.188081937
IAH,GSO,6.279292494
IAH,GSP,6.518787627
IAH,GUC,4.053892216
IAH,HDN,5.505834602
IAH,HNL,9.099249502
IAH,HOU,2.172036985
IAH,HRL,5.326485739
IAH,HSV,7.379693795
IAH,IAD,6.166506597
IAH,ICT,6.831331091
IAH,ILE,6.670833333
IAH,IND,6.582695728
IAH,JAC,2.570588235
IAH,JAN,6.947465651
IAH,JAX,6.840823709
IAH,JFK,9.503479125
IAH,LAS,7.928337512
IAH,LAX,10.95826668
IAH,LBB,6.313987348
IAH,LCH,5.999609324
IAH,LEX,7.760072784
IAH,LFT,6.102623524
IAH,LGA,12.51017506
IAH,LIT,7.484956453
IAH,LRD,4.460641892
IAH,MAF,5.638464921
IAH,MCI,6.307500156
IAH,MCO,7.561516888
IAH,MDW,4.343891403
IAH,MEM,5.156559718
IAH,MFE,6.371978925
IAH,MGM,9.235353535
IAH,MIA,6.357896744
IAH,MKE,6.894227006
IAH,MLI,-0.5
IAH,MLU,7.806487447
IAH,MOB,4.701247278
IAH,MSN,-2
IAH,MSP,5.958133222
IAH,MSY,5.986920304
IAH,MTJ,2.950156986
IAH,OAK,6.937105996
IAH,OGG,6.019736842
IAH,OKC,5.571533697
IAH,OMA,7.42790899
IAH,ONT,6.436354416
IAH,ORD,11.62219528
IAH,ORF,7.578568903
IAH,PBI,6.779427646
IAH,PDX,9.046175171
IAH,PHL,7.834270156
IAH,PHX,7.734626264
IAH,PIA,22
IAH,PIH,4
IAH,PIT,4.934226455
IAH,PNS,5.402557341
IAH,PSP,4.41801854
IAH,PVD,6.845549738
IAH,RDU,6.203068824
IAH,RIC,6.505633322
IAH,RNO,3.221584386
IAH,RSW,7.653404981
IAH,SAN,7.884078002
IAH,SAT,6.372514589
IAH,SAV,8.801076475
IAH,SDF,6.485223799
IAH,SEA,9.134020619
IAH,SFO,12.52349161
IAH,SHV,6.435007885
IAH,SJC,5.725604934
IAH,SJT,5.391843972
IAH,SJU,6.479649665
IAH,SLC,6.226465393
IAH,SMF,7.06512945
IAH,SNA,4.402885856
IAH,SRQ,7.942719486
IAH,STL,6.87369666
IAH,TLH,11.27570093
IAH,TPA,7.046734688
IAH,TUL,5.494166533
IAH,TUS,6.780960708
IAH,TXK,5.044522968
IAH,TYR,5.679867987
IAH,TYS,8.696381426
IAH,VCT,3.611908784
IAH,VPS,7.211000902
IAH,XNA,4.877718705
LSE,EAU,-2.535353535
LSE,MSN,null
LSE,MSP,1.221031969
LSE,ORD,8.047287566
LSE,STL,-4
ROW,DFW,8.57946693
CDC,LAX,50.5
CDC,PVU,-9
CDC,SGU,7.473282443
CDC,SLC,3.346297897
CYS,DEN,145
PIT,ABE,6.100221484
PIT,ABQ,11.030819
PIT,ACY,5.111325198
PIT,ALB,7.103042543
PIT,ATL,6.773832878
PIT,AUS,9.810336177
PIT,AVP,7.703540061
PIT,AZO,5.028830964
PIT,BDL,7.213073682
PIT,BGM,6.454679539
PIT,BGR,11.01265823
PIT,BHM,7.89485802
PIT,BNA,7.94728596
PIT,BOS,10.29580153
PIT,BTV,9.524493863
PIT,BUF,7.783415069
PIT,BWI,8.245711812
PIT,CAE,-4
PIT,CAK,6.535313668
PIT,CLE,7.439867486
PIT,CLT,7.464186307
PIT,CMH,8.144818441
PIT,CMI,5.34904014
PIT,COS,5
PIT,CRW,8.472794899
PIT,CVG,5.107524082
PIT,DAY,8.078200727
PIT,DCA,7.461839376
PIT,DEN,11.60891967
PIT,DFW,8.167051883
PIT,DSM,4.456588355
PIT,DTW,4.741952591
PIT,ELM,7.689009709
PIT,ERI,8.999853773
PIT,EVV,8.45631068
PIT,EWR,11.79735422
PIT,FLL,10.28876275
PIT,FNT,7.416232639
PIT,FWA,6.201210287
PIT,GRB,72
PIT,GRR,7.243626238
PIT,GSO,6.968339488
PIT,GSP,9.846153846
PIT,HPN,6.000686153
PIT,HTS,6.240661019
PIT,IAD,7.027676373
PIT,IAH,6.124483854
PIT,ICT,12.77836412
PIT,IND,8.487631682
PIT,ISP,7.077793934
PIT,ITH,7.35174046
PIT,JAX,8.475786497
PIT,JFK,11.72675569
PIT,LAN,7.842368046
PIT,LAS,11.58753837
PIT,LAX,13.65665905
PIT,LEX,6.609776903
PIT,LGA,10.12377992
PIT,LWB,0.333333333
PIT,MBS,12.33587786
PIT,MCI,10.54311277
PIT,MCO,8.366049159
PIT,MDT,6.471525843
PIT,MDW,7.468199277
PIT,MEM,6.367015627
PIT,MHT,8.361362385
PIT,MIA,9.488982541
PIT,MKE,7.709754123
PIT,MSN,3.867602808
PIT,MSP,5.747381301
PIT,MSY,8.644936252
PIT,MYR,5.974358974
PIT,OAK,52
PIT,OMA,7.910079768
PIT,ORD,9.466228005
PIT,ORF,6.061470449
PIT,ORH,5.483609447
PIT,PBI,11.03939603
PIT,PDX,13.95515695
PIT,PHF,8.054146092
PIT,PHL,9.732613627
PIT,PHX,10.82193839
PIT,PVD,6.694762354
PIT,PWM,8.835887347
PIT,RDU,5.749828898
PIT,RIC,6.151373497
PIT,ROA,6.678415301
PIT,ROC,7.795325681
PIT,RSW,9.342335256
PIT,SAN,12.5111588
PIT,SAT,13.90031283
PIT,SBN,6.468915457
PIT,SDF,8.657817557
PIT,SEA,12.87684045
PIT,SFO,14.6078147
PIT,SJC,8.039267016
PIT,SJU,7.251513484
PIT,SLC,10.16184971
PIT,SMF,10.90059642
PIT,SNA,8.354458364
PIT,SRQ,9.262184116
PIT,STL,6.553502213
PIT,SWF,5.924886878
PIT,SYR,7.370914064
PIT,TOL,7.481579121
PIT,TPA,9.531851286
PIT,TRI,9.970023283
PIT,TTN,5.243037975
PIT,TUS,8.582608696
PIT,TYS,7.827740248
PIT,UCA,8.411676647
ONT,ABI,108
ONT,ABQ,5.479609929
ONT,ATL,5.450488538
ONT,AUS,7.004849661
ONT,BFL,18.19444444
ONT,BNA,5.96869625
ONT,BOI,3.066066066
ONT,BOS,-6.777777778
ONT,BUR,2.716461629
ONT,COS,5.639620653
ONT,CVG,14.95216401
ONT,DEN,4.401347955
ONT,DFW,4.104334769
ONT,ELP,3.805013928
ONT,EWR,20.33333333
ONT,FAT,3.274336283
ONT,FLL,-27
